id,TYPE,samenwerkingtype,naam,website,e-mailadres,telefoonnummer_TEMP,telefoonnummer,cbs,deelnemers,STATUS,sector,@self.organisation
3f7cdf8f-197e-4d8b-9aec-0e8a1b505fde,Gemeente,,Zuidplas,www.zuidplas.nl,r.meuleman@zuidplas.nl,0180-639893,+31 180 639893,1892.0,,Actief,Gemeenten,3f7cdf8f-197e-4d8b-9aec-0e8a1b505fde
c9e26ee2-0de6-476a-85e2-631a5e84ea42,Gemeente,,Zundert,www.zundert.nl,h.van.irsel@zundert.nl,06 38080547,,879.0,,Actief,Gemeenten,c9e26ee2-0de6-476a-85e2-631a5e84ea42
7738e2c7-d435-4884-9827-d62583ba48a7,Gemeente,,Zutphen,www.zutphen.nl,e.lugtigheid@zutphen.nl,,,301.0,,Actief,Gemeenten,7738e2c7-d435-4884-9827-d62583ba48a7
0c6efa6c-be20-4186-b012-c68db74eb897,Gemeente,,Zwartewaterland,www.zwartewaterland.nl,w.vandertempel@zwartewaterland.nl,0383853043,+31 3838 53043,1896.0,,Actief,Gemeenten,0c6efa6c-be20-4186-b012-c68db74eb897
877aec9e-3675-4739-a9c8-984f8e779507,Gemeente,,Zwijndrecht,,mlc.vanden.heuvel@drechtsteden.nl,06-40516070,,642.0,,Actief,Gemeenten,877aec9e-3675-4739-a9c8-984f8e779507
f6760577-58c8-477d-85b7-06796fdfd82d,Gemeente,,Zwolle,https://www.zwolle.nl,t.van.meel@zwolle.nl,038 498 2261,+31 38 4982261,193.0,,Actief,Gemeenten,f6760577-58c8-477d-85b7-06796fdfd82d
9afab5f3-667a-47df-bd1e-1b2016fa0793,Leverancier,,360Geo,http://360Geo.nl/,jacob@360geo.nl,085 301 8338,+31 85 3018338,,,Actief,Gemeenten,9afab5f3-667a-47df-bd1e-1b2016fa0793
622ca243-a58a-44f2-b271-f70084f7c89f,Leverancier,,Acato,https://acato.nl,jeroen@acato.nl,0621857105,,,,Actief,Gemeenten,622ca243-a58a-44f2-b271-f70084f7c89f
129f1b70-631a-4064-ab27-caee41566f3f,Leverancier,,AFAS Software,https://www.afas.nl/,erik.bierman@afas.nl, +31641039294,,,,Actief,Gemeenten,129f1b70-631a-4064-ab27-caee41566f3f
d9d3988d-a16e-47c6-8048-1ca420121e50,Leverancier,,Akiet Software Solutions,https://www.akiet.nl,johan.kaptein@akiet.nl,0515-569193,+31 515 569193,,,Actief,Gemeenten,d9d3988d-a16e-47c6-8048-1ca420121e50
2417079e-fef8-4a2d-af51-52031c41eb3e,Leverancier,,AllSolutions,https://allsolutions.nl,ej.vandijken@allsolutions.nl,0645207460,,,,Actief,Gemeenten,2417079e-fef8-4a2d-af51-52031c41eb3e
d82a9b28-ba4d-47e4-8518-092a4bfb10fd,Leverancier,,AlterNET,http://www.alternet.nl/,hans@alternet.nl,078 - 635 1200,+31 78 6351200,,,Actief,Gemeenten,d82a9b28-ba4d-47e4-8518-092a4bfb10fd
356760dd-883c-4c39-af9d-708cdbe684db,Leverancier,,Amyyon,https://www.amyyon.nl/software-amyyon/amyyon-crm/#crm-overheid-id,B.Nieboer@amyyon.nl,06-26425950,,,,Actief,Gemeenten,356760dd-883c-4c39-af9d-708cdbe684db
7689dfd6-59fa-452d-8bac-ffa6d93a7c6f,Leverancier,,Andes,https://www.andes.nl/,dave.doorenbosch@andes.nl,06-46618083,,,,Actief,Gemeenten,7689dfd6-59fa-452d-8bac-ffa6d93a7c6f
d7c9c539-7e5a-474a-b2a2-cd961833dc40,Leverancier,,Antea Group,http://www.anteagroup.nl/,Bas.Boonstra@Anteagroup.nl,,,,,Actief,Gemeenten,d7c9c539-7e5a-474a-b2a2-cd961833dc40
3429fec2-8104-42bb-bb54-14fc7c245067,Leverancier,,Aqqo (voorheen Accommodatiehuur),https://www.aqqo.com,gemmasoftwarecatalogus@aqqo.com,085-0290520,+31 85 0290520,,,Actief,Gemeenten,3429fec2-8104-42bb-bb54-14fc7c245067
c7a6b70d-9aa7-430b-9cdc-42b68376045f,Leverancier,,ARAS Security,https://www.cardaccess.nl,jeanpaul.vandaelen@aras.nl,+31(0)651445855,,,,Actief,Gemeenten,c7a6b70d-9aa7-430b-9cdc-42b68376045f
17085d8a-af64-43cf-9dae-bc7283c9b574,Leverancier,,Archie Europe,https://www.archie.nl,ruud.conijn@archie.nl,06 5356 1741,,,,Actief,Gemeenten,17085d8a-af64-43cf-9dae-bc7283c9b574
8e76a767-9ae0-4106-9fee-80a469a60147,Leverancier,,ArchiXL,https://www.archixl.nl/,tschijvenaars@archixl.nl,Toine Schijvenaars,,,,Actief,Gemeenten,8e76a767-9ae0-4106-9fee-80a469a60147
9ba831b3-2f4a-4d5d-bf89-d3d2882d473a,Leverancier,,Argaleo,https://www.argaleo.com,jeroen@argaleo.com,+31629326841,,,,Actief,Gemeenten,9ba831b3-2f4a-4d5d-bf89-d3d2882d473a
4ef69fda-6ea3-4310-83a4-6dce997f3b15,Leverancier,,Arkance Systems,https://www.arkance-systems.nl/,marco.gelens@arkance-systems.com,+31627139949,,,,Actief,Gemeenten,4ef69fda-6ea3-4310-83a4-6dce997f3b15
bb44a0bb-06dc-470a-bbc0-fe8d60338167,Leverancier,,Atabix,https://www.atabix.nl,r.ramautar@atabix.nl,06 22413526,,,,Actief,Gemeenten,bb44a0bb-06dc-470a-bbc0-fe8d60338167
45541b3e-dab2-4d19-a8d1-01326c1aec6a,Leverancier,,Auxilium,https://www.auxilium.nl/,jkleinveld@auxilium.nl,015 - 26 123 16,+31 15 2612316,,,Actief,Gemeenten,45541b3e-dab2-4d19-a8d1-01326c1aec6a
6d259d7d-c69b-4fc6-b2c7-7750c6779c9b,Leverancier,,Axxemble,https://www.axxemble.nl,b.tel@axxemble.nl,085 303 8429,+31 85 3038429,,,Actief,Gemeenten,6d259d7d-c69b-4fc6-b2c7-7750c6779c9b
f9c4c921-09c7-4137-ad1a-a2cddf09c30c,Leverancier,,B-ware Business Software,https://docsys.nl/,sales@b-ware.com,053-7890987,+31 53 7890987,,,Actief,Gemeenten,f9c4c921-09c7-4137-ad1a-a2cddf09c30c
c8b5a5d3-eed1-4319-96d4-1a44ec5a9028,Leverancier,,B3Partners,http://www.b3partners.nl/,info@b3partners.nl,030 214 2081,+31 30 2142081,,,Actief,Gemeenten,c8b5a5d3-eed1-4319-96d4-1a44ec5a9028
f090dc77-0185-41fa-939a-47726aeab641,Leverancier,,Baasgeo,https://www.baasgeo.com,b.baas@baasgeo.com,0614878809,,,,Actief,Gemeenten,f090dc77-0185-41fa-939a-47726aeab641
b9ee32a4-b2b6-4931-821a-dc59f3bdd026,Leverancier,,BakerWare,https://www.bakerware.nl,fred.kegel@bakerware.nl,0591645608,+31 5916 45608,,,Actief,Gemeenten,b9ee32a4-b2b6-4931-821a-dc59f3bdd026
a682b18c-bee9-4f69-acbc-96470f426ab7,Leverancier,,Bakker & Spees,http://www.bakkerspees.nl/,spees@bakkerspees.nl,020-6381489,+31 20 6381489,,,Actief,Gemeenten,a682b18c-bee9-4f69-acbc-96470f426ab7
48758d98-9ed7-471e-8700-f339cd7fef26,Leverancier,,BCPI.eu,http://www.bcpi.eu/,hroest@bcpi.eu,0345-7876019,+31 345 7876019,,,Actief,Gemeenten,48758d98-9ed7-471e-8700-f339cd7fef26
892ef894-8493-4a80-92fc-8566a37c0c48,Leverancier,,BCT,https://www.bctsoftware.com/nl,alex.lony@bctsoftware.com,+31 (0)6 51416354,,,,Actief,Gemeenten,892ef894-8493-4a80-92fc-8566a37c0c48
9a1d2b82-5d10-49c1-b448-72e50bfe87ba,Leverancier,,Bentis B.V.,https://www.bentis.nl,peter.van.de.kragt@bentis.nl,045 535 29 15,+31 45 5352915,,,Actief,Gemeenten,9a1d2b82-5d10-49c1-b448-72e50bfe87ba
76f6b76b-f847-48eb-b34d-0b932140f252,Leverancier,,Betty Blocks,https://www.bettyblocks.com/,ralphduin@bettyblocks.com,0639767407,,,,Actief,Gemeenten,76f6b76b-f847-48eb-b34d-0b932140f252
17439e6c-1582-45e1-b0fd-9dd584d2b76e,Leverancier,,Blinqt,https://blinqt.nl,patricksmolders@blinqt.nl,+31 6 54 68 53 97,,,,Actief,Gemeenten,17439e6c-1582-45e1-b0fd-9dd584d2b76e
2b75b9bf-b2e7-49c0-811f-cb1255bd740e,Leverancier,,BLITTS BV,http://www.blitts.nl,martijn@blittsbv.nl,0640229747,,,,Actief,Gemeenten,2b75b9bf-b2e7-49c0-811f-cb1255bd740e
86378fd4-e550-4775-b11e-96d9ff665812,Leverancier,,Blue Field Agency,https://bluefieldagency.com/nl/,sergio.vankeulen@bluefieldagency.com,+31 6 28 450 455,,,,Actief,Gemeenten,86378fd4-e550-4775-b11e-96d9ff665812
6721fb95-f5f8-4f34-9142-5b19b1fa1693,Leverancier,,BMconsultants,https://bmconsultants.com/,jac@bmconsultants.com,06-53578251,,,,Actief,Gemeenten,6721fb95-f5f8-4f34-9142-5b19b1fa1693
305ba7c0-598a-4ebc-a863-66aa40a16469,Leverancier,,Brick-ICT,https://www.brick-ict.nl,sander@brick-ict.nl,+31 85 822 5768,,,,Actief,Gemeenten,305ba7c0-598a-4ebc-a863-66aa40a16469
56013a67-5257-4daa-95fa-9a9bd7b1f256,Leverancier,,Brink Software,https://www.ibis.nl/,s.wiersma@brink.nl,06-22668965,,,,Actief,Gemeenten,56013a67-5257-4daa-95fa-9a9bd7b1f256
05b381b8-5e05-42b0-8b00-90a6d23a5e0e,Leverancier,,BySpy,http://www.byspy.nl/,de_jonge@byspy.nl,052-2473368,+31 52 2473368,,,Actief,Gemeenten,05b381b8-5e05-42b0-8b00-90a6d23a5e0e
ca9a3b1a-e2d2-4745-bc60-02f5f6ad71d6,Leverancier,,C-quential Roosterplaning,https://www.c-quential.nl,hadiss.yousefi@c-quential.nl,0614973089,,,,Actief,Gemeenten,ca9a3b1a-e2d2-4745-bc60-02f5f6ad71d6
2669ad60-5276-4453-ac3a-08569e2641ac,Leverancier,,C3Group,http://www.c3group.nl/,g.duizer@c3group.nl,0345 - 638 090,+31 345 638090,,,Actief,Gemeenten,2669ad60-5276-4453-ac3a-08569e2641ac
8e1e8566-f8b0-44c6-965c-70f4ff6dc535,Leverancier,,Cadac Group,https://www.cadac.com/industrieen/overheid/,ottohuisman@cadac.com,+31889322764,,,,Actief,Gemeenten,8e1e8566-f8b0-44c6-965c-70f4ff6dc535
b0da8319-cd76-44d3-b472-11b1ac0712a8,Leverancier,,Capgemini,http://www.nl.capgemini.com/diensten/markten/public_sector/overzicht,pieter-jan.de.vries@capgemini.com,06-51180229,,,,Actief,Gemeenten,b0da8319-cd76-44d3-b472-11b1ac0712a8
8ccf9f88-4d41-4222-803f-b18684078c33,Leverancier,,CARE Internet Services BV,http://www.care.nl,info@care.nl,040-2960500,+31 40 2960500,,,Actief,Gemeenten,8ccf9f88-4d41-4222-803f-b18684078c33
095b57c1-c958-4421-8b96-d2e4ea38c094,Leverancier,,CBA - ManageEngine / Zoho,https://www.cbabenelux.com/en,ptyc@cbabenelux.com,+31 (0)20 6104888,,,,Actief,Gemeenten,095b57c1-c958-4421-8b96-d2e4ea38c094
08318226-9c7b-48ec-976b-63ac72c06b52,Leverancier,,Cell[0],https://cell-0.com,bertus@cell-0.com,06-12984648,,,,Actief,Gemeenten,08318226-9c7b-48ec-976b-63ac72c06b52
b96be844-987f-4b9b-8d1c-aeec04b37cac,Leverancier,,CenterOne Group,www.centerone.nl,peter@centerone.nl, 030 60 558 77,+31  0306055877,,,Actief,Gemeenten,b96be844-987f-4b9b-8d1c-aeec04b37cac
ba234a2f-7da1-4841-93eb-e2f8562b9b83,Leverancier,,Centric,http://www.centric.eu/NL/Default/Branches/Lokale-overheid,Mark.Uiterwijk.Winkel@centric.eu,+31 182 648000,,,,Actief,Gemeenten,ba234a2f-7da1-4841-93eb-e2f8562b9b83
afead0ec-1906-41f4-8d1c-1617a7b69deb,Leverancier,,Centrum voor publieke innovatie,http://www.publiekeinnovatie.nl,anouk@publiekeinnovatie.nl,,,,,Actief,Gemeenten,afead0ec-1906-41f4-8d1c-1617a7b69deb
ea177f00-22cf-4b6b-a6af-c9850934cd13,Leverancier,,CIMSOLUTIONS,http://www.cimsolutions.nl/,r.de.jong@cimsolutions.nl,0347-368100,+31 347 368100,,,Actief,Gemeenten,ea177f00-22cf-4b6b-a6af-c9850934cd13
a49eb6b2-c688-4e5f-be6b-aac31c2d4ccc,Leverancier,,Civity,https://civity.nl/,richard@civity.nl,+31650261693,,,,Actief,Gemeenten,a49eb6b2-c688-4e5f-be6b-aac31c2d4ccc
0e07ee1e-463f-49c3-b676-0773696e104c,Leverancier,,Cobee,https://www.cobee.nl,abe@cobee.nl,0643207476,,,,Actief,Gemeenten,0e07ee1e-463f-49c3-b676-0773696e104c
37367eeb-b7ef-484b-bb9d-0aeea5ea4aa8,Leverancier,,Cocoon - Media Management Software,https://use-cocoon.nl,gert-jan@use-cocoon.nl,06 81 922 880,,,,Actief,Gemeenten,37367eeb-b7ef-484b-bb9d-0aeea5ea4aa8
f6b5dc87-9c3f-4b0c-8b0c-b5d8af83ee01,Leverancier,,Cocoon Subsidiesoftware,https://www.subsidiescan.nl,kees@cocoon.business,06-24685378,,,,Actief,Gemeenten,f6b5dc87-9c3f-4b0c-8b0c-b5d8af83ee01
7219bdfe-0707-4a3d-a25f-6ad3d74e6101,Leverancier,,Common Ground Pakketten,https://componentencatalogus.commonground.nl/,realisatie@vng.nl,070-373 8008,+31 70 3738008,,,Actief,Gemeenten,7219bdfe-0707-4a3d-a25f-6ad3d74e6101
1b98d11b-09d1-457b-8fa2-043adafb004b,Leverancier,,CompetenSYS,http://www.competensys.nl/,paul.ensink@competensys.nl,06-42394523,,,,Actief,Gemeenten,1b98d11b-09d1-457b-8fa2-043adafb004b
68b4850d-51cb-488a-810a-2dc25424c17b,Leverancier,,Conclusion,http://www.conclusion.nl/,tkrommenhoek@conclusion.nl,,,,,Actief,Gemeenten,68b4850d-51cb-488a-810a-2dc25424c17b
da1516d1-294b-43f9-a4d2-33ca32a272f5,Leverancier,,Condor,https://www.condor.nl,diderick@condor.nl,0629054071,,,,Actief,Gemeenten,da1516d1-294b-43f9-a4d2-33ca32a272f5
a4960c2f-b05e-4120-9351-313a3ccad49a,Leverancier,,Conduction,https://www.conduction.nl/,matthias@conduction.nl,+31641307445,,,,Actief,Gemeenten,a4960c2f-b05e-4120-9351-313a3ccad49a
c060ea7c-d56c-4f7f-834a-8262df82d55c,Leverancier,,Content Guru,https://www.contentguru.com/nl/,rik@contentguru.nl,088 – 242800,088 – 242800,,,Actief,Gemeenten,c060ea7c-d56c-4f7f-834a-8262df82d55c
289aa1d9-1eef-4491-8815-bf7f864b0e2f,Leverancier,,Contezza,http://www.contezza.nl/,rick.rooijackers@contezza.nl,+31 (0)848 68 89 02,,,,Actief,Gemeenten,289aa1d9-1eef-4491-8815-bf7f864b0e2f
005bee5a-c353-4c9d-9066-1aab6baa3bac,Leverancier,,CoolProfs,http://www.coolprofs.nl/,Eric.ten.Harkel@COOLProfs.com,071- 3311623 ,071- 3311623 ,,,Actief,Gemeenten,005bee5a-c353-4c9d-9066-1aab6baa3bac
e7bcc90f-afbb-4b18-b879-45266a5d08ff,Leverancier,,Cordiplan,,info@cordiplan.eu,085 2100 850 ,+31 85 2100850,,,Actief,Gemeenten,e7bcc90f-afbb-4b18-b879-45266a5d08ff
ff37405b-7050-4e8c-b2e1-3ffcdcb828b0,Leverancier,,Cruxer,https://www.cruxer.nl,eric@cruxer.nl,+31623229553,,,,Actief,Gemeenten,ff37405b-7050-4e8c-b2e1-3ffcdcb828b0
ed80e5c2-05ca-4609-8a8b-42ace46df4b2,Leverancier,,DA Systems,http://www.dasystems.nl,info@dasystems.nl,070-221-00-64,+31 70 2210064,,,Actief,Gemeenten,ed80e5c2-05ca-4609-8a8b-42ace46df4b2
81dc87d6-98a7-4fde-b551-b39df24b3497,Leverancier,,Dariuz BV,https://www.dariuz.nl/,r.vanginneken@dariuz.nl,040 750 55 77,+31 40 7505577,,,Actief,Gemeenten,81dc87d6-98a7-4fde-b551-b39df24b3497
61467951-6ad2-4995-8cf7-4c5d9b8c427e,Leverancier,,Data Kitchen B.V.,http://www.datakitchen.nl/,mark@datakitchen.nl,+31 6 55201294,,,,Actief,Gemeenten,61467951-6ad2-4995-8cf7-4c5d9b8c427e
c9e5b166-cbdd-4907-b959-d7bdce1a9e31,Leverancier,,DataB. Mailservice,http://www.datab.nl/,p.talen@datab.nl,0594-552900,+31 594 552900,,,Actief,Gemeenten,c9e5b166-cbdd-4907-b959-d7bdce1a9e31
f5b48cf0-592d-4837-b1e6-5af02058646a,Leverancier,,Dataether,https://www.dataether.nl,emil.zegers@dataether.nl,+31 (0)6 19929703,,,,Actief,Gemeenten,f5b48cf0-592d-4837-b1e6-5af02058646a
530e0298-d49b-4786-95fb-663b3cf7deee,Leverancier,,DataMask,https://www.datamask.nl/,leonard@datamask.nl,0614679079,,,,Actief,Gemeenten,530e0298-d49b-4786-95fb-663b3cf7deee
43853959-bf5e-4ebd-a28e-1bf80eca8a4b,Leverancier,,Dawaco,https://www.dawaco.nl,martijn.smit@dawaco.nl,0615611282,,,,Actief,Gemeenten,43853959-bf5e-4ebd-a28e-1bf80eca8a4b
520c4366-edcc-4767-906c-9d9cea9c3791,Leverancier,,De Peutermonitor,https://innovatienul13.nl/peutermonitor/,s.baauw@innovatienul13.nl,06-20627128,,,,Actief,Gemeenten,520c4366-edcc-4767-906c-9d9cea9c3791
67ddaf21-e4af-4640-9d47-44aa5b7aca05,Leverancier,,DE REE archiefsystemen,https://www.de-ree.nl/,yclaessen@de-ree.nl,050-3112600,+31 50 3112600,,,Actief,Gemeenten,67ddaf21-e4af-4640-9d47-44aa5b7aca05
bc5ae532-1f97-452d-a540-8fb9d069ed89,Leverancier,,Deapr,https://deapr.com,wim.kuster@deapr.com,06-30719088,,,,Actief,Gemeenten,bc5ae532-1f97-452d-a540-8fb9d069ed89
895e7645-d90e-4738-b2dd-47664e87f58e,Leverancier,,Decos Information Solutions,http://www.decos.nl,d.bronsveld@decos.com,0883326700,+31 88 3326700,,,Actief,Gemeenten,895e7645-d90e-4738-b2dd-47664e87f58e
3eeb29a6-81ed-4209-ae8b-a79c043fa11e,Leverancier,,Dekkers IT Solutions & Consultancy,https://www.dekkersit.com/,c.dekkers@dekkersit.com,088-0079300,+31 88 0079300,,,Actief,Gemeenten,3eeb29a6-81ed-4209-ae8b-a79c043fa11e
258a4e7d-957c-4fc0-8ef4-9810fc72b521,Leverancier,,Delta10,https://www.delta10.nl,bart@delta10.nl,+31(0)85-3034226,,,,Actief,Gemeenten,258a4e7d-957c-4fc0-8ef4-9810fc72b521
a9dcfb64-4b9d-4dba-bfd4-339a2a3c0961,Leverancier,,Desyde,http://www.desyde.nl,tpuffelen@desyde.nl,,,,,Actief,Gemeenten,a9dcfb64-4b9d-4dba-bfd4-339a2a3c0961
61737537-b1c0-46ab-8888-bbe9b05aefda,Leverancier,,DEVENTit,https://www.deventit.nl/,office@deventit.nl,+31332992277,,,,Actief,Gemeenten,61737537-b1c0-46ab-8888-bbe9b05aefda
2cf6d9c2-5f22-4fd3-9a00-9ee9eb2341ec,Leverancier,,DG Groep,http://www.dggroep.nl/,fjuittenbogaart@dggroep.nl,06 26070231,,,,Actief,Gemeenten,2cf6d9c2-5f22-4fd3-9a00-9ee9eb2341ec
7a50c9ac-e791-4372-853d-3b2d43acf98e,Leverancier,,Digidentity,https://www.digidentity.eu/nl/industries/government,bverhoeven@digidentity.com,06-46305141,,,,Actief,Gemeenten,7a50c9ac-e791-4372-853d-3b2d43acf98e
30a36981-7fa8-48b3-a2d5-d88ba96a1472,Leverancier,,"DIP, Digital Insights Platform",https://www.digitalinsightsplatform.nl,contact@digitalinsightsplatform.nl,085-0043670,+31 85 0043670,,,Actief,Gemeenten,30a36981-7fa8-48b3-a2d5-d88ba96a1472
fde51593-a45c-494f-96e7-408aa4979afd,Leverancier,,DiVault,http://www.divault.com/,hans@divault.nl,085-0090330,+31 85 0090330,,,Actief,Gemeenten,fde51593-a45c-494f-96e7-408aa4979afd
36e530ee-9994-4911-8b21-dcdd61c5c6f2,Leverancier,,Docspro B.V.,https://www.docspro.nl/,pc.vanvulpen@docspro.nl,0172-419334,+31 172 419334,,,Actief,Gemeenten,36e530ee-9994-4911-8b21-dcdd61c5c6f2
ae5f74c2-cc32-4c5b-9e9e-c33c9fece2ed,Leverancier,,Dragon1,https://www.dragon1.com,mark.paauwe@dragon1.com,0628417269,,,,Actief,Gemeenten,ae5f74c2-cc32-4c5b-9e9e-c33c9fece2ed
abc38611-f6af-45da-a428-f501f529ac72,Leverancier,,eformity,http://www.eformity.nl/,thije.dehollander@eformity.nl,+31(0)78 - 699 29 00,,,,Actief,Gemeenten,abc38611-f6af-45da-a428-f501f529ac72
bb4ce9a8-4eb7-4250-91d2-d1abbe16e376,Leverancier,,eGem,www.egem.nl,johan.vanmarle@egem.nl,088-9600800,+31 88 9600800,,,Actief,Gemeenten,bb4ce9a8-4eb7-4250-91d2-d1abbe16e376
9d6d4b9b-4e64-4f74-9753-c0116c3973ef,Leverancier,,Eljakim IT,https://www.eljakim.nl,info@eljakim.nl,030-2876444,+31 30 2876444,,,Actief,Gemeenten,9d6d4b9b-4e64-4f74-9753-c0116c3973ef
9c4fa9cf-6586-4050-bc5f-c4caef3de67c,Leverancier,,Elkander,https://www.elkander.nl/,m.stroeve@elkander.nl,085-4012728,+31 85 4012728,,,Actief,Gemeenten,9c4fa9cf-6586-4050-bc5f-c4caef3de67c
70f66bb2-9337-4427-aa73-a61e09a7f57a,Leverancier,,Embrace,https://www.embracecloud.nl/,rutger.devries@embracecloud.nl,+31 88 243 1800,,,,Actief,Gemeenten,70f66bb2-9337-4427-aa73-a61e09a7f57a
81c23a77-66cc-4780-90a5-74b3b64d6277,Leverancier,,Emergo Systems,http://www.emergo-systems.nl/,c.smallenbroek@emergo-systems.nl,0341-429955,+31 341 429955,,,Actief,Gemeenten,81c23a77-66cc-4780-90a5-74b3b64d6277
17ada263-32ba-4166-a486-f6529f74c39b,Leverancier,,Emprover,https://www.emprover.nl/nl,jan@emprover.nl,0682432015,,,,Actief,Gemeenten,17ada263-32ba-4166-a486-f6529f74c39b
f9ac1554-1447-4e5d-8514-58594e356f41,Leverancier,,Enable U,http://www.enable-u.nl,jascha.gregorowitsch@enable-u.nl,06 51877613,,,,Actief,Gemeenten,f9ac1554-1447-4e5d-8514-58594e356f41
6f36a1ca-c680-4eb9-99e1-bd51e0b636f8,Leverancier,,Energiemissie B.V.,http://www.energiemissie.nl/,ronvandersluis@energiemissie.nl ,06-15025113,,,,Actief,Gemeenten,6f36a1ca-c680-4eb9-99e1-bd51e0b636f8
301a9062-7eeb-49ec-9755-c3bbfc40ad68,Leverancier,,Engage Process,https://www.engageprocess.com/nl/home,Dick@engageprocess.com,06 15 074 955,,,,Actief,Gemeenten,301a9062-7eeb-49ec-9755-c3bbfc40ad68
15913cd1-1e81-439a-8180-347fcd050c9a,Leverancier,,EntrD,https://www.entrd.nl,e.hoefman@entrd.nl,06 520 680 66,,,,Actief,Gemeenten,15913cd1-1e81-439a-8180-347fcd050c9a
45465878-29f1-4e5b-8453-9ad7cdc2b613,Leverancier,,Ervaringwijzer,https://www.ervaringwijzer.nl/,ward@ervaringwijzer.nl,06-34561206,,,,Actief,Gemeenten,45465878-29f1-4e5b-8453-9ad7cdc2b613
cc50bdfb-98ca-42f7-bef3-5e322e1eba9d,Leverancier,,eSpecialisten,https://www.especialisten.nl/,kees.groeneveld@especialisten.nl,+31(0) 6 465 935 67,,,,Actief,Gemeenten,cc50bdfb-98ca-42f7-bef3-5e322e1eba9d
a4e18016-99c8-4ae0-92aa-48eba47286fe,Leverancier,,Esri,https://www.esri.nl,contact@esri.nl,010-2170700,+31 10 2170700,,,Actief,Gemeenten,a4e18016-99c8-4ae0-92aa-48eba47286fe
2fb8416c-2456-4cc1-b4bc-157df78813c2,Leverancier,,Eviden,,geert-jan.bruinier@eviden.com,0630602372,,,,Actief,Gemeenten,2fb8416c-2456-4cc1-b4bc-157df78813c2
a8608068-e535-4d9e-b841-876bba5750cf,Leverancier,,Factuurportal B.V.,https://factuur-portal.nl,rob.klaver@factuurnet.eu,010 846 0581,+31 10 8460581,,,Actief,Gemeenten,a8608068-e535-4d9e-b841-876bba5750cf
da2836b3-8b33-428c-a68e-0b8eca4a7366,Leverancier,,Fenêtre Online Solutions,https://www.fenetre.nl,verkoop@fenetre.nl,0850420070,+31 8504 20070,,,Actief,Gemeenten,da2836b3-8b33-428c-a68e-0b8eca4a7366
b826916f-e325-4f6c-8fb5-b9f51e8343b5,Leverancier,,Finalist,https://www.finalist.nl,jasper.van.schelven@finalist.nl,06 526 382 46,,,,Actief,Gemeenten,b826916f-e325-4f6c-8fb5-b9f51e8343b5
232f0dcd-2b50-449f-ab2c-0114193a9131,Leverancier,,Finetic,www.finetic.nl,Bram@finetic.nl,,,,,Actief,Gemeenten,232f0dcd-2b50-449f-ab2c-0114193a9131
8147982e-ed49-4ab4-b95b-58ac0630cb82,Leverancier,,Fortes Solutions,https://www.fortesglobal.com/,sales@fortes.nl,+31 6 47 76 69 08,,,,Actief,Gemeenten,8147982e-ed49-4ab4-b95b-58ac0630cb82
8e48b0ad-0301-46f7-a5c6-bea1212dadb6,Leverancier,,Forus Operations B.V.,https://www.forus.io/,info@forus.io,+31 (0) 85 004 39 52,,,,Actief,Gemeenten,8e48b0ad-0301-46f7-a5c6-bea1212dadb6
454be8f3-56fe-4fdf-9927-c6cb1631b643,Leverancier,,Fugro NL Land B.V.,http://www.fugro.nl/,p.bakhuizen@fugro.com,0622641746 of alg. 0263698444,0622641746 of alg. 0263698444,,,Actief,Gemeenten,454be8f3-56fe-4fdf-9927-c6cb1631b643
3fe7fa96-1679-43bb-a23d-287b8f0c6548,Leverancier,,Fully In Control,https://fullyincontrol.nl/,j.voncken@fullyincontrol.nl,06-48955972,,,,Actief,Gemeenten,3fe7fa96-1679-43bb-a23d-287b8f0c6548
548edf1d-6650-406d-82f3-c1c633471465,Leverancier,,Future Insight Group,http://www.futureinsight.nl/,mirella@futureinsight.nl,06-454 224 59,,,,Actief,Gemeenten,548edf1d-6650-406d-82f3-c1c633471465
2a36ccef-7426-4995-9ccd-af16d17ee6c0,Leverancier,,Gemboxx,http://www.gemboxx.nl,swier.jan.miedema@gemboxx.nl,+31(0)651216592,,,,Actief,Gemeenten,2a36ccef-7426-4995-9ccd-af16d17ee6c0
1e38b671-47c7-4ced-9c51-8430b39cfb61,Leverancier,,Gemeente Rotterdam,https://www.rotterdam.nl,e.vandersteen@rotterdam.nl,06-1393 6214,,,,Actief,Gemeenten,1e38b671-47c7-4ced-9c51-8430b39cfb61
2d7b1dfa-6b1b-494d-bd06-c8cfc83fed4d,Leverancier,,GemeenteOplossingen,http://www.gemeenteoplossingen.nl,henk.kruse@gemeenteoplossingen.nl,050 - 57 57 848,+31 50 5757848,,,Actief,Gemeenten,2d7b1dfa-6b1b-494d-bd06-c8cfc83fed4d
cfc04d7f-01c3-4dd9-8234-6d1951fd1bcb,Leverancier,,Genetics,http://www.genetics.nl,maurice.maissan@genetics.nl,0365400850,+31 3654 00850,,,Actief,Gemeenten,cfc04d7f-01c3-4dd9-8234-6d1951fd1bcb
2fe1d73a-d03a-4b68-af6c-a239ddd5402f,Leverancier,,GeoNovation B.V.,http://www.geonovation.nl/,info@geonovation.nl,0478 551675,+31 478 551675,,,Actief,Gemeenten,2fe1d73a-d03a-4b68-af6c-a239ddd5402f
